model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,ctx_used,inference_time_s_median,inference_time_s_mean,inference_time_s_std,perf_repeats,peak_alloc_mb_median,peak_alloc_mb_max,peak_reserved_mb_median,peak_reserved_mb_max
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets_extra,ETTh,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTh,2.596735438167356,,,14,a06554384ee004c7,False,0.7.0,2.596735438167356,0.351127489870746,8192,0.1520833969116211,0.1537916660308838,0.0045896088361981864,5,959.9228515625,959.9228515625,1094.0,1094.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets_extra,ETTm,24,1,-96,24,1,,96,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTm,2.3658038647469946,,,14,eb7409291613303b,False,0.7.0,2.3658038647469946,0.3201277599325767,8192,0.17327046394348145,0.18208460807800292,0.020583683035342845,5,959.9228515625,959.9228515625,1094.0,1094.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,dominick,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],dominick,2.7503878916472,,,100014,ab1a8018332665ab,False,0.7.0,2.7503878916472,0.9967180279770214,193,54.231616258621216,54.28548130989075,0.18292567229104956,5,909.14306640625,909.14306640625,954.0,954.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,ercot,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],ercot,6.234621037531459,,,8,95b91121d95f89c8,False,0.7.0,6.234621037531459,0.25776752890616283,8192,0.1394336223602295,0.14377546310424805,0.009571163298885703,5,843.50927734375,843.50927734375,930.0,930.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,exchange_rate,30,1,-30,30,1,,5,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],exchange_rate,10.53711062395375,,,8,a8476b6fa723f5ed,False,0.7.0,10.53711062395375,0.13568071431084297,7558,0.09951376914978027,0.1003448486328125,0.002501793811349924,5,836.58056640625,836.58056640625,876.0,876.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,m4_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_quarterly,2.3607719888095002,,,24000,97b166b18d38e710,False,0.7.0,2.3607719888095002,0.1598086126323336,16,9.511600017547607,9.604980325698852,0.24609640448061076,5,738.64794921875,738.64794921875,762.0,762.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,m4_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_yearly,8.355525054213713,,,23000,020f5777849c9c62,False,0.7.0,8.355525054213713,0.3170735237551068,13,8.95143175125122,9.01903076171875,0.16821246937735393,5,738.64501953125,738.64501953125,762.0,762.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,m5,28,1,-28,28,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m5,1.097329040661695,,,30490,78a5b1db66dfb76c,False,0.7.0,1.097329040661695,0.783774044123541,96,19.469898223876953,19.49979066848755,0.2898536851867791,5,822.2080078125,822.2080078125,880.0,880.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_australian_electricity,48,1,-48,48,1,,48,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_australian_electricity,1.7411423790190375,,,5,c3fa76db06a6f37a,False,0.7.0,1.7411423790190375,0.12937146917781625,8192,0.1233375072479248,0.12792363166809081,0.011908047717318303,5,787.8173828125,787.8173828125,834.0,834.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_car_parts,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_car_parts,1.1565516661191422,,,2674,1ba8c4719a51b23c,False,0.7.0,1.1565516661191422,1.614026381648034,39,1.1071445941925049,1.145301342010498,0.10227651515468758,5,766.97412109375,766.97412109375,798.0,798.0
