model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,ctx_used,inference_time_s_median,inference_time_s_mean,inference_time_s_std,perf_repeats,peak_alloc_mb_median,peak_alloc_mb_max,peak_reserved_mb_median,peak_reserved_mb_max
amazon/chronos-2__full,autogluon/chronos_datasets,monash_covid_deaths,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_covid_deaths,152.19011917252217,,,266,6cdf94c2ac2fae09,False,0.7.0,152.19011917252217,0.6928147732934948,182,0.20659708976745605,0.21217198371887208,0.010238235418606273,5,678.4501953125,678.4501953125,726.0,726.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_fred_md,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_fred_md,15.240111933068956,,,107,a508fc699f3f3683,False,0.7.0,15.240111933068956,0.6340331280026226,716,0.12954378128051758,0.13079500198364258,0.0033362990714036786,5,669.8935546875,669.8935546875,746.0,746.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_hospital,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_hospital,1.005553101920136,,,767,e364316542f2f5c7,False,0.7.0,1.005553101920136,0.11148556207442471,72,0.32128334045410156,0.32767329216003416,0.009338554083948384,5,564.20556640625,564.20556640625,594.0,594.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m1_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_monthly,1.653162569322656,,,617,88d42195e0f8e7cc,False,0.7.0,1.653162569322656,0.23012976210549863,30,0.28911375999450684,0.29509859085083007,0.01179021143745403,5,538.0234375,538.0234375,566.0,566.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m1_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_quarterly,2.4152895817705238,,,203,5dd7170c16393209,False,0.7.0,2.4152895817705238,0.1503020394407599,10,0.11858367919921875,0.12174758911132813,0.008050207914147465,5,495.88037109375,495.88037109375,516.0,516.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m1_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_yearly,7.823621692340843,,,181,bd7efdf4c711a830,False,0.7.0,7.823621692340843,0.2992376876254848,9,0.12407588958740234,0.12424092292785645,0.0075712821315622745,5,491.2470703125,491.2470703125,514.0,514.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m3_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_monthly,1.5246537067337476,,,1428,372532bc65a1f203,False,0.7.0,1.5246537067337476,0.18422491959296558,48,0.5988705158233643,0.5949066162109375,0.015107627014384225,5,550.10009765625,550.10009765625,566.0,566.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m3_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_quarterly,2.277312775941073,,,756,6401670c504aa82b,False,0.7.0,2.277312775941073,0.14736000986839096,16,0.327864408493042,0.3737170219421387,0.10167481901517046,5,508.32080078125,508.32080078125,528.0,528.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_m3_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_yearly,6.658090041408068,,,645,d607d91b11bbe4a1,False,0.7.0,6.658090041408068,0.31969813065865355,14,0.3021714687347412,0.30442099571228026,0.017370144344959346,5,508.31884765625,508.31884765625,532.0,532.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_nn5_weekly,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_nn5_weekly,1.2058974161731506,,,111,480088d6b89d7100,False,0.7.0,1.2058974161731506,0.14161081794093325,105,0.10514235496520996,0.10467205047607422,0.00478212601621026,5,508.14404296875,508.14404296875,528.0,528.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_tourism_monthly,24,1,-24,24,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_monthly,3.368125138373573,,,366,3ce75ace84bef572,False,0.7.0,3.368125138373573,0.34472070672811383,67,0.19821739196777344,0.20166287422180176,0.006381173854166066,5,576.64306640625,576.64306640625,598.0,598.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_tourism_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_quarterly,3.77069334091202,,,427,f34c4184775eda7e,False,0.7.0,3.77069334091202,0.2607479849673698,22,0.20923113822937012,0.20927047729492188,0.006454444849210864,5,522.7294921875,522.7294921875,540.0,540.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_tourism_yearly,4,1,-4,4,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_yearly,4.027677272176361,,,518,7c477aee96f482c4,False,0.7.0,4.027677272176361,0.26692675323111265,7,0.26255202293395996,0.2646956443786621,0.004567437606724767,5,508.31201171875,508.31201171875,528.0,528.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_traffic,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_traffic,1.8785260285784005,,,862,a395745939b7b0f3,False,0.7.0,1.8785260285784005,0.6056375622165394,8192,11.485063552856445,11.527597379684448,0.14685693461207094,5,7511.93701171875,7511.93701171875,8840.0,8840.0
amazon/chronos-2__full,autogluon/chronos_datasets,monash_weather,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_weather,1.9213171677915795,,,3010,980478e7349a0e49,False,0.7.0,1.9213171677915795,0.3998898010758271,1302,8.659080743789673,8.66988754272461,0.029363986324971555,5,1632.8681640625,1632.8681640625,1826.0,1826.0
amazon/chronos-2__full,autogluon/chronos_datasets,nn5,56,1,-56,56,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],nn5,1.0434529387435418,,,111,91434e4cabb44eab,False,0.7.0,1.0434529387435418,0.34586016400745695,735,0.1442863941192627,0.1455145835876465,0.0038437873217492167,5,696.5146484375,696.5146484375,824.0,824.0
