model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,ctx_used,inference_time_s_median,inference_time_s_mean,inference_time_s_std,perf_repeats,peak_alloc_mb_median,peak_alloc_mb_max,peak_reserved_mb_median,peak_reserved_mb_max
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets_extra,ETTh,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTh,2.5962990932277097,,,14,a06554384ee004c7,False,0.7.0,2.5962990932277097,0.3511188551299505,8192,0.1512465476989746,0.15370326042175292,0.005649460438120966,5,959.7978515625,959.7978515625,1104.0,1104.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets_extra,ETTm,24,1,-96,24,1,,96,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTm,2.364826212277149,,,14,eb7409291613303b,False,0.7.0,2.364826212277149,0.3200966289197705,8192,0.16973662376403809,0.17630505561828613,0.013626295926804892,5,959.7978515625,959.7978515625,1104.0,1104.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,dominick,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],dominick,2.750404098767255,,,100014,ab1a8018332665ab,False,0.7.0,2.750404098767255,0.9968110343649634,193,53.70645546913147,53.8447078704834,0.4023663504538758,5,907.42431640625,907.42431640625,952.0,952.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,ercot,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],ercot,6.234106866968439,,,8,95b91121d95f89c8,False,0.7.0,6.234106866968439,0.2577518451020781,8192,0.14106273651123047,0.14754652976989746,0.011978092560540188,5,843.38427734375,843.38427734375,898.0,898.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,exchange_rate,30,1,-30,30,1,,5,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],exchange_rate,10.518885429776264,,,8,a8476b6fa723f5ed,False,0.7.0,10.518885429776264,0.1356977715889568,7558,0.10025501251220703,0.101470947265625,0.0037309248007966842,5,835.61181640625,835.61181640625,872.0,872.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,m4_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_quarterly,2.3606473550757503,,,24000,97b166b18d38e710,False,0.7.0,2.3606473550757503,0.15981479111077943,16,9.554041147232056,9.60924220085144,0.1561392111401787,5,738.55419921875,738.55419921875,772.0,772.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,m4_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_yearly,8.35520328844946,,,23000,020f5777849c9c62,False,0.7.0,8.35520328844946,0.3170841434033127,13,9.099527359008789,9.126530694961549,0.21810281708339152,5,738.55126953125,738.55126953125,772.0,772.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,m5,28,1,-28,28,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m5,1.0972978995861622,,,30490,78a5b1db66dfb76c,False,0.7.0,1.0972978995861622,0.7837720899471261,96,19.258422136306763,19.322801876068116,0.2721350199984799,5,821.9267578125,821.9267578125,870.0,870.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_australian_electricity,48,1,-48,48,1,,48,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_australian_electricity,1.7405918251682209,,,5,c3fa76db06a6f37a,False,0.7.0,1.7405918251682209,0.12930799137487017,8192,0.12470388412475586,0.1298593521118164,0.010687029249169927,5,787.6923828125,787.6923828125,824.0,824.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_car_parts,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_car_parts,1.156645669668564,,,2674,1ba8c4719a51b23c,False,0.7.0,1.156645669668564,1.6141273265357818,39,1.0960049629211426,1.098111343383789,0.011328272891002135,5,767.22412109375,767.22412109375,804.0,804.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_cif_2016,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_cif_2016,1.544265496232467,,,72,89203c02fafca301,False,0.7.0,1.544265496232467,0.01922578755802817,16,0.09508037567138672,0.09582204818725586,0.0029404408553933906,5,706.0302734375,706.0302734375,772.0,772.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_covid_deaths,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_covid_deaths,152.18999948419454,,,266,6cdf94c2ac2fae09,False,0.7.0,152.18999948419454,0.6928487101550749,182,0.21596074104309082,0.21880550384521485,0.005100851982063332,5,907.828125,907.828125,954.0,954.0
